file,pesq,stoi
m7_script5_iphone_livingroom1_denoised.wav,2.0797934532165527,0.7534406643217915
m9_script5_ipad_balcony1_denoised.wav,0.5494979619979858,0.4613276434631111
f9_script5_ipad_livingroom1_denoised.wav,1.948164463043213,0.7292041582350656
m6_script5_ipadflat_office1_denoised.wav,2.381566286087036,0.8530709798582501
m1_script5_iphone_bedroom1_denoised.wav,1.9910937547683716,0.6624687079145288
m10_script5_ipad_livingroom1_denoised.wav,1.8003796339035034,0.7170894447949901
m10_script5_iphone_bedroom1_denoised.wav,1.775623083114624,0.6294240432770045
f8_script5_ipad_office1_denoised.wav,2.41831636428833,0.8926616015459702
m10_script5_ipad_balcony1_denoised.wav,0.6512683033943176,0.49392088519540506
m1_script5_ipad_confroom2_denoised.wav,2.66174578666687,0.8535393099039165
